date,open,close,high,low,volume,money,change,adjclose,symbol
2010-03-08,2272.61,2284.68,2290.09,2265.2,12375553.0,15481047925.0,1.1,2284.68,sh000016
2010-03-09,2284.02,2302.39,2315.36,2266.82,18752094.0,23070609647.0,2.12,2302.39,sh000016
2010-03-10,2301.71,2292.5,2318.31,2286.19,16264503.0,21251366719.0,1.4,2292.5,sh000016
2010-03-11,2296.93,2300.04,2316.38,2282.89,18310782.0,25256997726.0,1.46,2300.04,sh000016
2010-03-12,2300.61,2274.53,2306.99,2273.86,14256317.0,18663941964.0,1.44,2274.53,sh000016
2010-03-15,2274.71,2240.73,2276.45,2232.95,13912403.0,17651572544.0,1.91,2240.73,sh000016
2010-03-16,2239.43,2261.52,2262.01,2234.67,11551315.0,15559100981.0,1.22,2261.52,sh000016
2010-03-17,2266.96,2307.08,2307.4,2260.1,17223846.0,24603699676.0,2.09,2307.08,sh000016
2010-03-18,2307.26,2294.95,2318.05,2288.89,15810293.0,21834936837.0,1.26,2294.95,sh000016
2010-03-19,2296.78,2310.55,2313.03,2282.38,15390760.0,20301268717.0,1.34,2310.55,sh000016
2010-03-22,2314.44,2316.63,2330.67,2310.07,19207858.0,24475053603.0,0.89,2316.63,sh000016
2010-03-23,2319.2,2292.0,2321.26,2290.43,16566254.0,20855614983.0,1.33,2292.0,sh000016
2010-03-24,2298.88,2291.83,2313.43,2289.11,16356315.0,18866986145.0,1.06,2291.83,sh000016
2010-03-25,2286.61,2259.14,2286.61,2253.61,15898123.0,18904034655.0,1.44,2259.14,sh000016
2010-03-26,2257.4,2292.67,2302.51,2253.84,19775343.0,22742345838.0,2.15,2292.67,sh000016
2010-03-29,2309.92,2363.98,2368.7,2306.28,39014103.0,46144394431.0,2.72,2363.98,sh000016
2010-03-30,2364.79,2368.51,2372.79,2355.32,18645035.0,23564042955.0,0.74,2368.51,sh000016
2010-03-31,2370.83,2350.82,2372.56,2345.85,20562426.0,25053244299.0,1.13,2350.82,sh000016
2010-04-01,2353.0,2376.6,2381.39,2353.0,23382671.0,29731727221.0,1.21,2376.6,sh000016
2010-04-02,2382.55,2379.19,2386.14,2370.66,22423640.0,31142340795.0,0.65,2379.19,sh000016
2010-04-06,2391.25,2378.58,2403.82,2367.1,21419648.0,29045006305.0,1.54,2378.58,sh000016
2010-04-07,2376.78,2362.28,2377.11,2349.51,17687715.0,22959601388.0,1.16,2362.28,sh000016
2010-04-08,2358.18,2325.67,2358.18,2316.71,21266808.0,27970724842.0,1.76,2325.67,sh000016
2010-04-09,2327.26,2345.75,2346.39,2322.47,15695330.0,21335218236.0,1.03,2345.75,sh000016
2010-04-12,2350.12,2317.38,2353.79,2301.65,25569911.0,32943230536.0,2.22,2317.38,sh000016
2010-04-13,2316.99,2364.84,2368.91,2315.28,29195775.0,39796703985.0,2.31,2364.84,sh000016
2010-04-14,2367.0,2366.61,2371.07,2352.84,20661062.0,29640527910.0,0.77,2366.61,sh000016
2010-04-15,2370.2,2366.57,2374.56,2343.24,21401638.0,30379309622.0,1.32,2366.57,sh000016
2010-04-16,2361.34,2329.12,2361.34,2328.23,16691811.0,22220603517.0,1.4,2329.12,sh000016
2010-04-19,2296.88,2210.82,2296.88,2208.77,36489587.0,43937566892.0,3.78,2210.82,sh000016
2010-04-20,2214.31,2204.81,2224.73,2180.4,23760792.0,29866748137.0,2.01,2204.81,sh000016
2010-04-21,2207.5,2238.5,2239.29,2189.97,23823032.0,29954725912.0,2.24,2238.5,sh000016
2010-04-22,2224.33,2196.22,2224.33,2186.29,26808632.0,32548822891.0,1.7,2196.22,sh000016
2010-04-23,2195.41,2185.16,2208.8,2169.47,23238219.0,28752867540.0,1.79,2185.16,sh000016
2010-04-26,2190.1,2170.32,2197.59,2168.39,17957054.0,22406860183.0,1.34,2170.32,sh000016
2010-04-27,2165.94,2131.84,2165.94,2103.42,26412155.0,29773120838.0,2.88,2131.84,sh000016
2010-04-28,2115.68,2126.53,2137.43,2103.72,16215434.0,18696454347.0,1.58,2126.53,sh000016
2010-04-29,2140.0,2124.39,2156.08,2123.86,16745069.0,19826980556.0,1.52,2124.39,sh000016
2010-04-30,2133.07,2149.45,2150.03,2114.12,21167687.0,24700872546.0,1.69,2149.45,sh000016
2010-05-04,2103.67,2109.81,2130.76,2096.12,15831379.0,18275086865.0,1.61,2109.81,sh000016
2010-05-05,2078.19,2110.05,2110.78,2051.19,24258194.0,30562916109.0,2.82,2110.05,sh000016
2010-05-06,2089.65,2007.01,2089.65,2005.06,22747337.0,27533104795.0,4.01,2007.01,sh000016
2010-05-07,1969.62,1980.17,2012.97,1956.83,25768834.0,29708888806.0,2.8,1980.17,sh000016
2010-05-10,1987.1,2007.52,2016.86,1968.0,19269364.0,22960072553.0,2.47,2007.52,sh000016
2010-05-11,2048.25,1967.66,2051.27,1957.76,24275437.0,28950358960.0,4.66,1967.66,sh000016
2010-05-12,1956.51,2001.13,2002.81,1943.52,23270242.0,27358025265.0,3.01,2001.13,sh000016
2010-05-13,1999.11,2041.56,2044.83,1996.95,24686011.0,28479328730.0,2.39,2041.56,sh000016
2010-05-14,2024.62,2019.73,2035.41,2012.49,15917537.0,18731949770.0,1.12,2019.73,sh000016
2010-05-17,1994.47,1927.69,1994.47,1924.04,21238602.0,23632146922.0,3.49,1927.69,sh000016
2010-05-18,1928.99,1968.37,1977.14,1919.07,21972601.0,23126929205.0,3.01,1968.37,sh000016
2010-05-19,1952.92,1956.22,1986.6,1932.83,18220323.0,18859231842.0,2.73,1956.22,sh000016
2010-05-20,1939.5,1925.24,1971.26,1920.99,16142739.0,18467151059.0,2.57,1925.24,sh000016
2010-05-21,1879.26,1943.43,1944.7,1874.32,20986633.0,21335366192.0,3.66,1943.43,sh000016
2010-05-24,1955.07,2007.76,2017.32,1955.07,29445827.0,31709151109.0,3.2,2007.76,sh000016
2010-05-25,1992.17,1958.46,1994.19,1950.64,20905385.0,22220182886.0,2.17,1958.46,sh000016
2010-05-26,1962.93,1957.94,1974.79,1948.4,13853299.0,14345503434.0,1.35,1957.94,sh000016
2010-05-27,1952.97,1982.95,1987.88,1927.67,18994763.0,20134276361.0,3.08,1982.95,sh000016
2010-05-28,2001.2,1973.62,2005.4,1964.41,18592046.0,19435453572.0,2.07,1973.62,sh000016
2010-05-31,1961.7,1926.11,1975.59,1924.89,17579680.0,17448137940.0,2.57,1926.11,sh000016
2010-06-01,1916.62,1911.43,1938.18,1895.91,18327618.0,17833765461.0,2.19,1911.43,sh000016
2010-06-02,1897.58,1907.9,1908.54,1876.2,16811038.0,15780616580.0,1.69,1907.9,sh000016
2010-06-03,1915.15,1895.15,1927.4,1894.36,14826241.0,14712167740.0,1.73,1895.15,sh000016
2010-06-04,1884.43,1894.45,1899.23,1877.7,12625098.0,13017491081.0,1.14,1894.45,sh000016
2010-06-07,1863.67,1853.36,1873.27,1843.41,15654783.0,15224534159.0,1.58,1853.36,sh000016
2010-06-08,1853.58,1845.13,1866.91,1829.44,13019611.0,13662957057.0,2.02,1845.13,sh000016
2010-06-09,1854.1,1906.9,1914.08,1829.55,24653626.0,25915470215.0,4.58,1906.9,sh000016
2010-06-10,1882.6,1873.82,1891.96,1871.99,14741799.0,14839141180.0,1.05,1873.82,sh000016
2010-06-11,1884.51,1883.2,1901.25,1880.63,13343454.0,14233750234.0,1.1,1883.2,sh000016
2010-06-17,1897.62,1882.13,1901.57,1881.67,10647994.0,10797522281.0,1.06,1882.13,sh000016
2010-06-18,1881.85,1870.87,1900.47,1865.33,14148447.0,15107373284.0,1.87,1870.87,sh000016
2010-06-21,1880.13,1933.62,1938.74,1873.69,24043239.0,26023553545.0,3.48,1933.62,sh000016
2010-06-22,1926.63,1930.0,1937.96,1920.52,13307347.0,14202509388.0,0.9,1930.0,sh000016
2010-06-23,1921.4,1913.63,1933.36,1898.27,12421723.0,12853256176.0,1.82,1913.63,sh000016
2010-06-24,1907.91,1914.65,1935.86,1902.05,10631076.0,11438643466.0,1.77,1914.65,sh000016
2010-06-25,1905.81,1915.91,1927.23,1901.0,12540102.0,12715860130.0,1.37,1915.91,sh000016
2010-06-28,1915.3,1910.47,1931.51,1907.34,11154788.0,11500174286.0,1.26,1910.47,sh000016
2010-06-29,1911.17,1833.04,1914.9,1832.25,20679335.0,18726720633.0,4.33,1833.04,sh000016
2010-06-30,1821.81,1819.11,1830.62,1810.58,14235271.0,12286540217.0,1.09,1819.11,sh000016
2010-07-01,1814.57,1799.88,1826.52,1798.2,11908188.0,10840577959.0,1.56,1799.88,sh000016
2010-07-02,1798.36,1812.58,1817.28,1771.49,18202857.0,15325113770.0,2.54,1812.58,sh000016
2010-07-05,1795.48,1797.66,1811.33,1776.38,12620199.0,11016526935.0,1.93,1797.66,sh000016
2010-07-06,1793.25,1826.4,1826.62,1790.86,15911413.0,13452268567.0,1.99,1826.4,sh000016
2010-07-07,1822.33,1829.56,1829.81,1810.53,11516354.0,10774505575.0,1.06,1829.56,sh000016
2010-07-08,1837.24,1828.13,1846.44,1822.32,11653019.0,11413910786.0,1.32,1828.13,sh000016
2010-07-09,1830.29,1870.3,1883.43,1815.58,20759794.0,20852987305.0,3.71,1870.3,sh000016
2010-07-12,1868.42,1887.67,1897.63,1859.51,21151384.0,23168415843.0,2.04,1887.67,sh000016
2010-07-13,1867.31,1859.15,1869.04,1848.55,14869553.0,15104003481.0,1.09,1859.15,sh000016
2010-07-14,1863.75,1873.04,1893.68,1863.44,17639372.0,17694633395.0,1.63,1873.04,sh000016
2010-07-15,1870.37,1840.67,1890.75,1839.97,14663864.0,13907413275.0,2.71,1840.67,sh000016
2010-07-16,1834.0,1839.22,1844.4,1818.18,11699944.0,11060297314.0,1.42,1839.22,sh000016
2010-07-19,1822.44,1878.53,1884.63,1818.52,17298344.0,17645179053.0,3.59,1878.53,sh000016
2010-07-20,1880.25,1909.97,1915.49,1880.24,25534642.0,25605616334.0,1.88,1909.97,sh000016
2010-07-21,1912.2,1914.33,1925.48,1903.3,22598169.0,20787652385.0,1.16,1914.33,sh000016
2010-07-22,1906.93,1933.88,1936.23,1903.99,20474079.0,19710032876.0,1.68,1933.88,sh000016
2010-07-23,1937.37,1945.45,1956.42,1932.09,24244735.0,23558455190.0,1.26,1945.45,sh000016
2010-07-26,1948.63,1951.87,1955.67,1929.85,16492319.0,17167232454.0,1.33,1951.87,sh000016
2010-07-27,1945.04,1936.07,1947.41,1931.19,15153538.0,15624419631.0,0.83,1936.07,sh000016
2010-07-28,1937.86,1983.63,1986.26,1929.8,29965625.0,28729137007.0,2.92,1983.63,sh000016
2010-07-29,1984.46,1993.87,2002.11,1979.04,39767298.0,32599753362.0,1.16,1993.87,sh000016
2010-07-30,1990.45,1986.76,1991.34,1972.57,22568681.0,19379790449.0,0.94,1986.76,sh000016
2010-08-02,1984.12,2015.66,2019.25,1982.75,26278985.0,22355380236.0,1.84,2015.66,sh000016
2010-08-03,2019.66,1978.41,2022.55,1978.07,28901221.0,25408281859.0,2.21,1978.41,sh000016
2010-08-04,1975.74,1981.53,1988.31,1948.91,24720109.0,22054055834.0,1.99,1981.53,sh000016
2010-08-05,1980.78,1954.34,1980.78,1945.38,23856874.0,21812079253.0,1.79,1954.34,sh000016
2010-08-06,1953.06,1979.23,1980.85,1934.57,24000152.0,22212498360.0,2.37,1979.23,sh000016
2010-08-09,1974.97,1988.02,1992.43,1968.2,25438240.0,25108659101.0,1.22,1988.02,sh000016
2010-08-10,1989.55,1934.59,1991.9,1933.72,29379587.0,25380027279.0,2.93,1934.59,sh000016
2010-08-11,1930.36,1939.84,1950.79,1928.3,20605593.0,16598116610.0,1.16,1939.84,sh000016
2010-08-12,1924.72,1914.45,1941.68,1911.69,20849034.0,17383936432.0,1.55,1914.45,sh000016
2010-08-13,1915.81,1930.67,1931.71,1902.63,22700824.0,18400212711.0,1.52,1930.67,sh000016
2010-08-16,1926.39,1971.3,1974.72,1920.46,27933266.0,27485451199.0,2.81,1971.3,sh000016
2010-08-17,1974.69,1979.79,1984.49,1965.45,25405548.0,25307316270.0,0.97,1979.79,sh000016
2010-08-18,1982.29,1974.66,1997.45,1971.46,24911410.0,23947621607.0,1.31,1974.66,sh000016
2010-08-19,1979.22,1994.16,2005.3,1972.05,28625528.0,28655108870.0,1.68,1994.16,sh000016
2010-08-20,1985.58,1967.06,1998.42,1964.0,25983198.0,24863385334.0,1.73,1967.06,sh000016
2010-08-23,1963.31,1962.78,1982.47,1957.8,15391575.0,15385989842.0,1.25,1962.78,sh000016
2010-08-24,1959.61,1960.06,1979.71,1938.68,19262214.0,17586903454.0,2.09,1960.06,sh000016
2010-08-25,1948.46,1915.0,1954.95,1914.76,22408604.0,19242828809.0,2.05,1915.0,sh000016
2010-08-26,1922.9,1914.64,1930.22,1907.46,14349990.0,14067579330.0,1.19,1914.64,sh000016
2010-08-27,1914.22,1917.58,1919.07,1903.91,12438200.0,12397953040.0,0.79,1917.58,sh000016
2010-08-30,1926.12,1942.56,1948.42,1922.92,21733148.0,20676278373.0,1.33,1942.56,sh000016
2010-08-31,1935.41,1923.91,1935.52,1916.72,20615551.0,20071056070.0,0.97,1923.91,sh000016
2010-09-01,1927.72,1917.33,1949.93,1905.73,25068574.0,23828261203.0,2.3,1917.33,sh000016
2010-09-02,1941.09,1935.92,1945.51,1928.54,21665393.0,25716066256.0,0.89,1935.92,sh000016
2010-09-03,1937.85,1929.19,1938.12,1913.41,23314743.0,24025999163.0,1.28,1929.19,sh000016
2010-09-06,1938.54,1975.68,1977.66,1936.5,33440164.0,33385822026.0,2.13,1975.68,sh000016
2010-09-07,1979.29,1973.14,1983.51,1962.79,22754795.0,23688060997.0,1.05,1973.14,sh000016
2010-09-08,1963.63,1956.33,1963.63,1946.04,25630141.0,28704683915.0,0.89,1956.33,sh000016
2010-09-09,1957.96,1918.29,1957.96,1915.09,25681933.0,27128256132.0,2.19,1918.29,sh000016
2010-09-10,1920.09,1915.65,1926.82,1897.95,19363246.0,18684781533.0,1.5,1915.65,sh000016
2010-09-13,1914.38,1922.14,1936.08,1906.86,21881475.0,21721325384.0,1.53,1922.14,sh000016
2010-09-14,1928.09,1925.01,1939.82,1918.17,22286882.0,23013732690.0,1.13,1925.01,sh000016
2010-09-15,1926.5,1893.03,1926.5,1889.07,21820846.0,22400750676.0,1.94,1893.03,sh000016
2010-09-16,1890.26,1858.45,1895.13,1845.07,27213402.0,23573730207.0,2.64,1858.45,sh000016
2010-09-17,1864.72,1857.31,1869.01,1852.24,17299194.0,16869149361.0,0.9,1857.31,sh000016
2010-09-20,1859.42,1860.85,1873.71,1844.16,15786515.0,16352627839.0,1.59,1860.85,sh000016
2010-09-21,1868.26,1864.41,1873.35,1858.75,10805762.0,11573442030.0,0.78,1864.41,sh000016
2010-09-27,1869.98,1881.55,1882.31,1863.43,17452466.0,19002710165.0,1.01,1881.55,sh000016
2010-09-28,1876.49,1863.88,1876.53,1860.68,22617556.0,29124846354.0,0.84,1863.88,sh000016
2010-09-29,1859.76,1868.75,1889.79,1859.14,23317897.0,27689669015.0,1.64,1868.75,sh000016
2010-09-30,1858.45,1913.11,1914.24,1856.82,27269776.0,30998073996.0,3.07,1913.11,sh000016
2010-10-08,1933.42,1990.01,1997.49,1932.6,40587646.0,48462232480.0,3.39,1990.01,sh000016
2010-10-11,2005.7,2066.95,2084.31,2005.7,67745275.0,78646529230.0,3.95,2066.95,sh000016
2010-10-12,2058.09,2091.78,2094.74,2047.91,49720064.0,61450369098.0,2.27,2091.78,sh000016
2010-10-13,2093.46,2125.61,2126.52,2088.95,54515132.0,64595333752.0,1.8,2125.61,sh000016
2010-10-14,2152.87,2160.84,2201.64,2152.87,87552222.0,89103135942.0,2.29,2160.84,sh000016
2010-10-15,2148.92,2254.39,2255.57,2144.2,96786741.0,100058765027.0,5.15,2254.39,sh000016
2010-10-18,2270.41,2241.72,2321.69,2238.57,97337631.0,104927261916.0,3.69,2241.72,sh000016
2010-10-19,2236.99,2278.35,2278.58,2219.61,52260311.0,57882421190.0,2.63,2278.35,sh000016
2010-10-20,2240.74,2285.21,2320.81,2239.04,68126853.0,83415553750.0,3.59,2285.21,sh000016
2010-10-21,2287.37,2245.25,2290.77,2228.04,48696229.0,56319421533.0,2.75,2245.25,sh000016
2010-10-22,2234.37,2231.06,2255.69,2212.61,38968191.0,48177724060.0,1.92,2231.06,sh000016
2010-10-25,2232.02,2294.45,2295.11,2206.87,50918144.0,64066966815.0,3.96,2294.45,sh000016
2010-10-26,2300.7,2272.21,2310.01,2255.13,54846276.0,66862109917.0,2.39,2272.21,sh000016
2010-10-27,2259.7,2225.37,2291.62,2222.1,42904188.0,51998971522.0,3.06,2225.37,sh000016
2010-10-28,2216.28,2224.24,2237.68,2204.52,35011993.0,41171938067.0,1.49,2224.24,sh000016
2010-10-29,2226.72,2189.48,2228.12,2180.86,35928666.0,43788096995.0,2.12,2189.48,sh000016
2010-11-01,2198.47,2238.47,2238.47,2198.47,42287250.0,49973079865.0,1.83,2238.47,sh000016
2010-11-02,2248.01,2231.7,2265.4,2205.95,52493870.0,68576868936.0,2.66,2231.7,sh000016
2010-11-03,2232.32,2226.47,2258.46,2203.32,52267842.0,59939381812.0,2.47,2226.47,sh000016
2010-11-04,2230.84,2254.76,2259.24,2228.05,43384678.0,51103807982.0,1.4,2254.76,sh000016
2010-11-05,2298.53,2279.0,2308.04,2263.27,53046661.0,64736998324.0,1.99,2279.0,sh000016
2010-11-08,2287.5,2289.96,2294.69,2270.25,41459774.0,49273612743.0,1.07,2289.96,sh000016
2010-11-09,2290.75,2257.35,2290.75,2244.08,43644495.0,53521977767.0,2.04,2257.35,sh000016
2010-11-10,2242.61,2226.16,2242.61,2210.3,42990710.0,53362233643.0,1.43,2226.16,sh000016
2010-11-11,2227.06,2252.28,2278.76,2218.57,52977511.0,68328863306.0,2.7,2252.28,sh000016
2010-11-12,2234.78,2130.58,2248.28,2126.78,63168884.0,75970934226.0,5.39,2130.58,sh000016
2010-11-15,2135.51,2126.7,2144.08,2086.19,44828125.0,49058792838.0,2.72,2126.7,sh000016
2010-11-16,2120.95,2032.5,2120.95,2028.59,39717530.0,47857074142.0,4.34,2032.5,sh000016
2010-11-17,2004.74,2013.61,2047.18,2001.39,31523321.0,38575586031.0,2.25,2013.61,sh000016
2010-11-18,2032.62,2037.46,2046.17,2010.35,25263442.0,30929944974.0,1.78,2037.46,sh000016
2010-11-19,2048.43,2039.45,2049.36,1978.69,31195697.0,36972046435.0,3.47,2039.45,sh000016
2010-11-22,2015.83,2019.67,2037.83,2010.07,26986956.0,31596682612.0,1.36,2019.67,sh000016
2010-11-23,2009.8,1981.26,2009.8,1957.08,26700644.0,30711105880.0,2.61,1981.26,sh000016
2010-11-24,1972.33,2014.16,2026.29,1972.33,28054803.0,31784370048.0,2.72,2014.16,sh000016
2010-11-25,2024.25,2041.34,2042.02,1997.9,28895497.0,32602491397.0,2.19,2041.34,sh000016
2010-11-26,2034.15,2018.4,2040.98,2008.6,21442050.0,25936824785.0,1.59,2018.4,sh000016
2010-11-29,2008.98,2011.9,2023.86,1997.33,18463577.0,22228242202.0,1.31,2011.9,sh000016
2010-11-30,2010.07,1979.89,2021.27,1943.39,27781638.0,30974119971.0,3.87,1979.89,sh000016
2010-12-01,1975.82,1984.31,1992.46,1968.32,15097741.0,17176086603.0,1.22,1984.31,sh000016
2010-12-02,2016.16,1998.15,2019.87,1997.23,21974719.0,24021907305.0,1.14,1998.15,sh000016
2010-12-03,2003.91,2008.12,2014.91,1994.92,16202816.0,20508348778.0,1.0,2008.12,sh000016
2010-12-06,2016.11,2032.03,2038.88,2011.27,22989175.0,27985851234.0,1.37,2032.03,sh000016
2010-12-07,2023.52,2046.72,2056.06,2000.2,22717462.0,29061596404.0,2.75,2046.72,sh000016
2010-12-08,2040.02,2018.46,2050.75,2016.06,21999582.0,26545444375.0,1.69,2018.46,sh000016
2010-12-09,2007.77,1996.38,2026.28,1994.45,25003675.0,25680277398.0,1.58,1996.38,sh000016
2010-12-10,1988.07,2021.65,2026.64,1985.18,22109628.0,24117240208.0,2.08,2021.65,sh000016
2010-12-13,2027.45,2074.33,2074.58,2021.81,38802108.0,41746060630.0,2.61,2074.33,sh000016
2010-12-14,2078.2,2069.92,2084.19,2064.18,30703315.0,32688855163.0,0.96,2069.92,sh000016
2010-12-15,2070.06,2054.02,2076.33,2052.27,25431755.0,29334271123.0,1.16,2054.02,sh000016
2010-12-16,2053.03,2036.55,2056.49,2032.81,21210969.0,23585059476.0,1.15,2036.55,sh000016
2010-12-17,2036.51,2032.14,2036.85,2023.89,15554315.0,18732328920.0,0.64,2032.14,sh000016
2010-12-20,2039.29,1999.53,2045.03,1969.98,23815164.0,27612777762.0,3.69,1999.53,sh000016
2010-12-21,2004.18,2049.22,2052.55,1996.78,27631616.0,31499545566.0,2.79,2049.22,sh000016
2010-12-22,2051.8,2021.98,2057.98,2012.64,23683018.0,27126029327.0,2.21,2021.98,sh000016
2010-12-23,2018.4,2017.67,2048.99,2008.05,23418816.0,24551079769.0,2.02,2017.67,sh000016
2010-12-24,2003.82,2013.25,2025.04,1994.43,21113643.0,22879214278.0,1.52,2013.25,sh000016
2010-12-27,2028.55,1977.69,2045.24,1974.28,27810872.0,32476957954.0,3.52,1977.69,sh000016
2010-12-28,1969.45,1950.33,1979.16,1949.0,21544082.0,23170829077.0,1.53,1950.33,sh000016
2010-12-29,1954.47,1953.33,1960.15,1936.27,18613057.0,18952829880.0,1.22,1953.33,sh000016
2010-12-30,1954.09,1946.52,1957.64,1925.23,22791942.0,22655366127.0,1.66,1946.52,sh000016
2010-12-31,1949.26,1977.37,1978.04,1946.34,25632224.0,28370012279.0,1.63,1977.37,sh000016
2011-01-04,1994.36,2015.11,2021.93,1985.32,32892510.0,42492571399.0,1.85,2015.11,sh000016
2011-01-05,1999.18,1999.22,2011.51,1993.21,28873168.0,35826087862.0,0.91,1999.22,sh000016
2011-01-06,1999.75,1984.28,2010.56,1978.82,20918601.0,29518584156.0,1.59,1984.28,sh000016
2011-01-07,1983.24,2006.37,2035.88,1969.32,39593447.0,45506797014.0,3.35,2006.37,sh000016
2011-01-10,2001.4,1975.74,2019.71,1973.8,27527538.0,29511562005.0,2.29,1975.74,sh000016
2011-01-11,1969.49,1999.76,2004.03,1968.22,25144175.0,26619829405.0,1.81,1999.76,sh000016
2011-01-12,2006.05,2017.15,2021.37,1987.42,26308610.0,26791197821.0,1.7,2017.15,sh000016
2011-01-13,2024.71,2014.17,2026.15,2007.95,22306953.0,23931252479.0,0.9,2014.17,sh000016
2011-01-14,2005.31,1982.62,2006.65,1978.5,20533743.0,23559236388.0,1.4,1982.62,sh000016
2011-01-17,1968.95,1918.42,1978.14,1912.07,27484599.0,29934147866.0,3.33,1918.42,sh000016
2011-01-18,1915.76,1923.7,1929.77,1905.46,16923493.0,18046328343.0,1.27,1923.7,sh000016
2011-01-19,1923.54,1953.35,1954.29,1913.11,19264884.0,21155259516.0,2.14,1953.35,sh000016
2011-01-20,1947.81,1895.0,1947.81,1894.38,21318548.0,22960969983.0,2.74,1895.0,sh000016
2011-01-21,1890.76,1925.84,1959.97,1890.76,30299856.0,28405308468.0,3.65,1925.84,sh000016
2011-01-24,1926.39,1911.75,1937.38,1905.7,25725740.0,23841911028.0,1.64,1911.75,sh000016
