date,open,close,high,low,volume,money,change,adjclose,symbol
2010-04-22,4881.25,4902.4,4950.49,4849.56,65995208.0,86324584448.0,2.06,4902.4,sh000905
2010-04-23,4892.04,4864.16,4936.73,4840.17,55763900.0,73051086848.0,1.97,4864.16,sh000905
2010-04-26,4868.73,4866.55,4904.97,4847.91,48510450.0,64127111168.0,1.17,4866.55,sh000905
2010-04-27,4852.19,4739.27,4852.19,4645.16,53715867.0,66704699392.0,4.25,4739.27,sh000905
2010-04-28,4682.33,4714.43,4767.8,4652.87,44319858.0,55910744064.0,2.43,4714.43,sh000905
2010-04-29,4730.49,4561.4,4758.76,4560.13,48293400.0,61768626176.0,4.21,4561.4,sh000905
2010-04-30,4540.65,4438.68,4547.48,4350.15,43819654.0,52914757632.0,4.33,4438.68,sh000905
2010-05-04,4353.45,4434.13,4484.46,4324.5,31837592.0,38342488064.0,3.6,4434.13,sh000905
2010-05-05,4388.5,4564.81,4565.24,4377.38,43298498.0,52253376512.0,4.24,4564.81,sh000905
2010-05-06,4557.45,4419.78,4583.18,4418.74,44983501.0,56440156160.0,3.6,4419.78,sh000905
2010-05-07,4313.65,4350.76,4443.53,4285.47,42211550.0,51186642944.0,3.58,4350.76,sh000905
2010-05-10,4346.7,4269.11,4391.03,4175.67,40192159.0,48639016960.0,4.95,4269.11,sh000905
2010-05-11,4350.77,4144.35,4366.69,4134.6,40025811.0,46663577600.0,5.44,4144.35,sh000905
2010-05-12,4100.6,4042.52,4154.48,3979.13,36571835.0,40741384192.0,4.23,4042.52,sh000905
2010-05-13,4042.31,4157.84,4158.35,3974.1,36516862.0,39490387968.0,4.56,4157.84,sh000905
2010-05-14,4129.89,4184.84,4217.61,4107.18,36942440.0,41610104832.0,2.66,4184.84,sh000905
2010-05-17,4125.66,3915.75,4132.38,3915.75,37603132.0,39602982912.0,5.18,3915.75,sh000905
2010-05-18,3894.09,3972.15,3983.88,3818.29,37712984.0,38354956288.0,4.23,3972.15,sh000905
2010-05-19,3946.15,3977.38,4037.85,3908.64,34960518.0,38905012224.0,3.25,3977.38,sh000905
2010-05-20,3941.61,3901.26,4025.8,3890.35,33434323.0,36236234752.0,3.41,3901.26,sh000905
2010-05-21,3787.15,3982.39,3982.41,3768.1,40230813.0,42753884160.0,5.49,3982.39,sh000905
2010-05-24,4016.35,4163.48,4170.73,4016.35,54419277.0,60753309696.0,3.88,4163.48,sh000905
2010-05-25,4134.93,4133.35,4177.79,4087.1,47451018.0,52304015360.0,2.18,4133.35,sh000905
2010-05-26,4117.49,4144.66,4165.29,4097.24,34229709.0,38841483264.0,1.65,4144.66,sh000905
2010-05-27,4133.33,4218.64,4228.44,4083.62,43652360.0,48762064896.0,3.49,4218.64,sh000905
2010-05-28,4254.85,4235.32,4270.17,4203.49,45314112.0,52262338560.0,1.58,4235.32,sh000905
2010-05-31,4214.62,4104.36,4259.16,4104.36,41408221.0,47203414016.0,3.65,4104.36,sh000905
2010-06-01,4059.42,4025.79,4091.44,3933.39,38746191.0,42575450112.0,3.85,4025.79,sh000905
2010-06-02,4004.13,4083.62,4084.05,3960.33,32708799.0,36130463744.0,3.07,4083.62,sh000905
2010-06-03,4099.85,4053.99,4146.66,4053.55,37543527.0,42725068800.0,2.28,4053.99,sh000905
2010-06-04,4025.28,4089.03,4095.49,4013.97,31415125.0,33892589568.0,2.01,4089.03,sh000905
2010-06-07,4000.65,4072.57,4082.38,3985.15,34970362.0,39400706048.0,2.38,4072.57,sh000905
2010-06-08,4064.78,4109.32,4122.39,4047.82,34239596.0,39553667072.0,1.83,4109.32,sh000905
2010-06-09,4124.81,4211.88,4212.17,4110.43,47558272.0,51971223552.0,2.48,4211.88,sh000905
2010-06-10,4191.29,4223.57,4261.16,4176.43,41886171.0,47912148992.0,2.01,4223.57,sh000905
2010-06-11,4239.06,4198.0,4252.1,4193.08,34418006.0,39693578240.0,1.4,4198.0,sh000905
2010-06-17,4221.6,4145.24,4237.1,4144.07,28998362.0,33319315456.0,2.22,4145.24,sh000905
2010-06-18,4131.68,3972.29,4131.68,3945.73,35042623.0,39210164224.0,4.49,3972.29,sh000905
2010-06-21,3960.25,4087.02,4087.45,3924.42,35086242.0,35971325952.0,4.1,4087.02,sh000905
2010-06-22,4081.64,4119.72,4136.59,4069.23,34616538.0,36241608704.0,1.65,4119.72,sh000905
2010-06-23,4098.26,4094.57,4138.78,4039.93,31267977.0,33133838336.0,2.4,4094.57,sh000905
2010-06-24,4090.97,4095.29,4120.84,4070.49,24970787.0,26862635008.0,1.23,4095.29,sh000905
2010-06-25,4079.19,4028.43,4080.02,3992.37,25801715.0,27972974592.0,2.14,4028.43,sh000905
2010-06-28,4023.11,3961.38,4036.43,3944.47,21119469.0,22859220992.0,2.28,3961.38,sh000905
2010-06-29,3960.68,3736.98,3973.93,3735.12,33575643.0,34397655040.0,6.03,3736.98,sh000905
2010-06-30,3699.18,3664.46,3701.33,3620.27,25537340.0,25464502272.0,2.17,3664.46,sh000905
2010-07-01,3657.96,3606.59,3692.9,3604.36,22463470.0,22874779648.0,2.42,3606.59,sh000905
2010-07-02,3600.76,3585.58,3609.0,3430.36,30876868.0,30480515072.0,4.95,3585.58,sh000905
2010-07-05,3535.74,3563.88,3586.58,3498.9,22484253.0,21552279552.0,2.45,3563.88,sh000905
2010-07-06,3556.19,3665.33,3665.38,3554.07,29592012.0,28857800704.0,3.12,3665.33,sh000905
2010-07-07,3672.15,3718.66,3718.93,3656.3,28947693.0,28317325312.0,1.71,3718.66,sh000905
2010-07-08,3729.24,3698.34,3736.51,3663.73,27792471.0,26639095808.0,1.96,3698.34,sh000905
2010-07-09,3699.31,3807.6,3817.67,3677.34,40733295.0,40142143488.0,3.79,3807.6,sh000905
2010-07-12,3809.75,3849.52,3866.78,3799.43,40014436.0,39210786816.0,1.77,3849.52,sh000905
2010-07-13,3816.46,3788.75,3816.46,3747.4,34445295.0,34351843328.0,1.79,3788.75,sh000905
2010-07-14,3795.21,3824.05,3862.39,3795.18,35409659.0,35487588352.0,1.77,3824.05,sh000905
2010-07-15,3817.18,3735.4,3850.2,3735.28,32710612.0,32298131456.0,3.01,3735.4,sh000905
2010-07-16,3713.66,3757.43,3764.83,3672.02,27987211.0,27600904192.0,2.48,3757.43,sh000905
2010-07-19,3718.13,3842.31,3848.63,3701.93,35074236.0,35450372096.0,3.9,3842.31,sh000905
2010-07-20,3849.04,3951.36,3951.54,3848.74,52683504.0,53568901120.0,2.68,3951.36,sh000905
2010-07-21,3953.77,3959.43,4001.43,3937.48,52042488.0,53476581376.0,1.62,3959.43,sh000905
2010-07-22,3947.99,4017.86,4018.06,3940.46,46178883.0,47106981888.0,1.96,4017.86,sh000905
2010-07-23,4020.91,4015.47,4028.51,3965.7,44710462.0,46308728832.0,1.56,4015.47,sh000905
2010-07-26,4023.06,4071.09,4071.47,4011.75,43857872.0,45616828416.0,1.49,4071.09,sh000905
2010-07-27,4062.25,4068.86,4091.31,4041.9,41066283.0,44196724736.0,1.21,4068.86,sh000905
2010-07-28,4061.02,4162.32,4162.66,4050.19,57902007.0,60592222208.0,2.76,4162.32,sh000905
2010-07-29,4170.76,4194.04,4196.03,4139.94,62749036.0,65227333632.0,1.35,4194.04,sh000905
2010-07-30,4181.22,4191.13,4203.64,4137.23,47298289.0,50667630592.0,1.58,4191.13,sh000905
2010-08-02,4192.66,4267.9,4268.4,4192.52,54273135.0,59062480896.0,1.81,4267.9,sh000905
2010-08-03,4277.27,4193.64,4289.46,4193.3,59405904.0,64726167552.0,2.25,4193.64,sh000905
2010-08-04,4178.19,4248.01,4248.23,4137.65,54686762.0,58648961024.0,2.64,4248.01,sh000905
2010-08-05,4247.05,4267.96,4306.65,4231.47,58414578.0,63443746816.0,1.77,4267.96,sh000905
2010-08-06,4260.63,4356.01,4356.21,4228.67,63696275.0,70480314368.0,2.99,4356.01,sh000905
2010-08-09,4357.18,4413.57,4414.53,4352.92,59991104.0,68485214208.0,1.41,4413.57,sh000905
2010-08-10,4412.27,4246.46,4417.2,4246.46,62485512.0,70276300800.0,3.87,4246.46,sh000905
2010-08-11,4230.35,4297.9,4309.79,4230.35,42638846.0,48885248000.0,1.87,4297.9,sh000905
2010-08-12,4248.98,4241.59,4317.95,4228.53,45326653.0,50452832256.0,2.08,4241.59,sh000905
2010-08-13,4240.5,4323.05,4323.25,4212.21,41849585.0,47223939072.0,2.62,4323.05,sh000905
2010-08-16,4322.02,4423.31,4429.9,4315.02,56252593.0,64397295616.0,2.66,4423.31,sh000905
2010-08-17,4436.38,4457.76,4470.46,4414.21,56911702.0,65233928192.0,1.27,4457.76,sh000905
2010-08-18,4462.58,4457.13,4475.92,4409.59,56897208.0,66186522624.0,1.49,4457.13,sh000905
2010-08-19,4456.27,4461.49,4491.74,4423.99,59312862.0,69453946880.0,1.52,4461.49,sh000905
2010-08-20,4442.69,4366.6,4444.85,4350.15,58298747.0,67406499840.0,2.12,4366.6,sh000905
2010-08-23,4363.17,4404.72,4416.83,4362.72,48536656.0,57536487424.0,1.24,4404.72,sh000905
2010-08-24,4401.52,4456.5,4476.26,4370.57,54699663.0,61869731840.0,2.4,4456.5,sh000905
2010-08-25,4428.36,4368.3,4457.84,4364.06,54285398.0,61248577536.0,2.1,4368.3,sh000905
2010-08-26,4376.92,4399.28,4415.84,4355.03,42401538.0,49385701376.0,1.39,4399.28,sh000905
2010-08-27,4393.99,4431.44,4437.79,4375.39,36949889.0,44850458624.0,1.42,4431.44,sh000905
2010-08-30,4453.05,4553.02,4553.4,4453.05,55412906.0,68586090496.0,2.26,4553.02,sh000905
2010-08-31,4541.77,4589.29,4605.18,4529.73,59063491.0,74996654080.0,1.66,4589.29,sh000905
2010-09-01,4595.21,4530.23,4613.09,4473.57,64648953.0,81001127936.0,3.04,4530.23,sh000905
2010-09-02,4562.43,4625.4,4631.0,4545.79,65126400.0,79502106624.0,1.88,4625.4,sh000905
2010-09-03,4632.26,4662.96,4671.34,4596.12,67592641.0,83823845376.0,1.63,4662.96,sh000905
2010-09-06,4682.26,4651.96,4692.11,4616.07,64243959.0,78525358080.0,1.63,4651.96,sh000905
2010-09-07,4650.95,4679.94,4680.33,4613.39,54167865.0,63524388864.0,1.44,4679.94,sh000905
2010-09-08,4660.9,4720.38,4723.83,4644.35,55226504.0,67062075392.0,1.7,4720.38,sh000905
2010-09-09,4730.86,4658.01,4746.03,4649.04,70247230.0,85740642304.0,2.05,4658.01,sh000905
2010-09-10,4655.7,4705.31,4712.56,4593.45,62314076.0,76778299392.0,2.56,4705.31,sh000905
2010-09-13,4713.06,4789.69,4791.48,4707.36,62354602.0,79905972224.0,1.79,4789.69,sh000905
2010-09-14,4796.46,4805.42,4821.55,4770.36,61049814.0,77135511552.0,1.07,4805.42,sh000905
2010-09-15,4802.61,4730.14,4802.61,4712.53,60256287.0,73694003200.0,1.87,4730.14,sh000905
2010-09-16,4721.56,4610.92,4739.43,4558.4,56016231.0,68031791104.0,3.83,4610.92,sh000905
2010-09-17,4616.57,4603.49,4646.2,4575.79,42085317.0,52286713856.0,1.53,4603.49,sh000905
2010-09-20,4608.85,4553.12,4622.51,4531.48,38806392.0,47217098752.0,1.98,4553.12,sh000905
2010-09-21,4561.67,4546.72,4576.04,4516.61,28514132.0,34583859200.0,1.31,4546.72,sh000905
2010-09-27,4570.61,4673.6,4673.76,4570.61,36480284.0,45209841664.0,2.27,4673.6,sh000905
2010-09-28,4672.15,4654.35,4695.04,4643.17,41678014.0,52795715584.0,1.11,4654.35,sh000905
2010-09-29,4648.16,4590.32,4659.56,4577.4,39953484.0,49445703680.0,1.77,4590.32,sh000905
2010-09-30,4564.81,4660.6,4660.6,4553.96,35289019.0,44293603328.0,2.32,4660.6,sh000905
2010-10-08,4696.38,4767.97,4787.45,4691.64,51551489.0,65487958016.0,2.06,4767.97,sh000905
2010-10-11,4784.65,4789.15,4825.35,4746.54,76595412.0,98047934464.0,1.65,4789.15,sh000905
2010-10-12,4772.91,4806.03,4808.13,4748.74,67833440.0,85283332096.0,1.24,4806.03,sh000905
2010-10-13,4808.39,4836.74,4838.86,4765.94,77370404.0,97139605504.0,1.52,4836.74,sh000905
2010-10-14,4842.69,4679.55,4848.86,4675.38,75713462.0,96047456256.0,3.59,4679.55,sh000905
2010-10-15,4654.27,4691.45,4719.93,4638.24,71827387.0,92543156224.0,1.75,4691.45,sh000905
2010-10-18,4699.03,4636.64,4701.16,4545.07,83674560.0,102226001920.0,3.33,4636.64,sh000905
2010-10-19,4637.96,4778.61,4779.11,4637.05,65163143.0,80300990464.0,3.06,4778.61,sh000905
2010-10-20,4682.65,4794.19,4828.9,4661.19,76638057.0,97102749696.0,3.51,4794.19,sh000905
2010-10-21,4805.7,4833.8,4844.54,4771.61,67899414.0,86005620736.0,1.52,4833.8,sh000905
2010-10-22,4837.33,4877.93,4892.62,4826.83,66071922.0,86069665792.0,1.36,4877.93,sh000905
2010-10-25,4894.85,4998.5,4998.89,4894.81,81029247.0,106747101184.0,2.13,4998.5,sh000905
2010-10-26,5010.02,5046.15,5046.65,4983.84,89138490.0,117510553600.0,1.26,5046.15,sh000905
2010-10-27,5046.21,4994.77,5088.85,4976.71,80491678.0,106578231296.0,2.22,4994.77,sh000905
2010-10-28,4978.54,4999.59,5020.07,4952.71,61781621.0,80933232640.0,1.35,4999.59,sh000905
2010-10-29,5005.66,5055.49,5068.7,4992.81,65471877.0,88982929408.0,1.52,5055.49,sh000905
2010-11-01,5072.76,5199.52,5199.81,5072.76,85238377.0,118634831872.0,2.51,5199.52,sh000905
2010-11-02,5211.47,5173.07,5272.45,5171.5,96864368.0,136199151616.0,1.94,5173.07,sh000905
2010-11-03,5165.91,5098.54,5197.96,5096.46,76317124.0,106056359936.0,1.96,5098.54,sh000905
2010-11-04,5104.77,5228.3,5228.92,5104.77,76126009.0,103398236160.0,2.44,5228.3,sh000905
2010-11-05,5274.57,5311.77,5313.48,5244.38,89504908.0,121087328256.0,1.32,5311.77,sh000905
2010-11-08,5338.51,5431.09,5431.39,5330.51,95076487.0,126108737536.0,1.9,5431.09,sh000905
2010-11-09,5435.36,5467.84,5468.36,5398.7,92700581.0,125207994368.0,1.28,5467.84,sh000905
2010-11-10,5459.4,5484.74,5504.88,5432.63,88592641.0,123461943296.0,1.32,5484.74,sh000905
2010-11-11,5462.76,5440.1,5581.35,5440.1,98773284.0,138992959488.0,2.58,5440.1,sh000905
2010-11-12,5411.87,5111.19,5445.71,5094.8,105143255.0,141776863232.0,6.45,5111.19,sh000905
2010-11-15,5117.16,5255.27,5255.85,5083.85,67850335.0,93162070016.0,3.37,5255.27,sh000905
2010-11-16,5259.51,5068.46,5288.97,5017.25,78362153.0,107405721600.0,5.17,5068.46,sh000905
2010-11-17,4989.8,4855.85,5039.09,4830.51,54307890.0,72200544256.0,4.12,4855.85,sh000905
2010-11-18,4885.91,4932.4,4941.2,4814.42,42024505.0,57603055616.0,2.61,4932.4,sh000905
2010-11-19,4959.06,5081.03,5081.03,4919.28,54210574.0,75492556800.0,3.28,5081.03,sh000905
2010-11-22,5049.46,5150.67,5190.6,5036.32,60867651.0,87125852160.0,3.04,5150.67,sh000905
2010-11-23,5129.37,5063.24,5129.37,4970.49,53772275.0,75005853696.0,3.08,5063.24,sh000905
2010-11-24,5022.13,5206.15,5206.42,5017.93,54086198.0,77895655424.0,3.72,5206.15,sh000905
2010-11-25,5228.27,5259.81,5278.32,5226.98,60786557.0,84176617472.0,0.99,5259.81,sh000905
2010-11-26,5255.25,5227.65,5256.4,5169.03,54072353.0,73895452672.0,1.66,5227.65,sh000905
2010-11-29,5214.45,5248.75,5273.79,5180.66,50070999.0,71080927232.0,1.78,5248.75,sh000905
2010-11-30,5238.5,5110.88,5257.1,4960.71,64600123.0,87462281216.0,5.65,5110.88,sh000905
2010-12-01,5090.4,5116.84,5139.96,5071.35,40821237.0,56140963840.0,1.34,5116.84,sh000905
2010-12-02,5175.26,5138.49,5192.63,5135.67,47746715.0,65517113344.0,1.11,5138.49,sh000905
2010-12-03,5135.83,5100.37,5145.81,5052.43,37637974.0,51837128704.0,1.82,5100.37,sh000905
2010-12-06,5103.86,5016.53,5114.07,4989.28,34135678.0,48188256256.0,2.45,5016.53,sh000905
2010-12-07,4999.59,5084.58,5088.75,4931.88,33681596.0,46997286912.0,3.13,5084.58,sh000905
2010-12-08,5077.55,5069.97,5133.25,5059.58,33016178.0,46928056320.0,1.45,5069.97,sh000905
2010-12-09,5047.04,4964.9,5047.04,4964.25,35036069.0,46985515008.0,1.63,4964.9,sh000905
2010-12-10,4944.93,5039.17,5045.95,4935.28,30412527.0,42161389568.0,2.23,5039.17,sh000905
2010-12-13,5063.01,5179.02,5179.52,5063.01,45563549.0,63884496896.0,2.31,5179.02,sh000905
2010-12-14,5194.94,5244.04,5244.53,5181.2,49363283.0,69983256576.0,1.22,5244.04,sh000905
2010-12-15,5244.8,5230.68,5276.14,5211.7,46795723.0,67483844608.0,1.23,5230.68,sh000905
2010-12-16,5219.08,5216.85,5250.39,5200.88,35520439.0,49766031360.0,0.95,5216.85,sh000905
2010-12-17,5212.14,5228.34,5230.33,5187.4,30412144.0,43025436672.0,0.82,5228.34,sh000905
2010-12-20,5246.42,5163.53,5264.21,5043.66,45587756.0,65571500032.0,4.22,5163.53,sh000905
2010-12-21,5166.34,5222.79,5223.4,5123.27,40388406.0,55800999936.0,1.94,5222.79,sh000905
2010-12-22,5225.77,5174.54,5226.18,5157.32,40779135.0,56958140416.0,1.32,5174.54,sh000905
2010-12-23,5161.26,5069.52,5170.18,5060.53,34608134.0,47842893824.0,2.12,5069.52,sh000905
2010-12-24,5046.94,4991.54,5046.94,4947.22,30950786.0,40444071936.0,1.97,4991.54,sh000905
2010-12-27,4993.38,4849.63,5048.6,4832.53,34155338.0,45458382848.0,4.33,4849.63,sh000905
2010-12-28,4820.82,4730.5,4827.35,4700.56,29554248.0,37498204160.0,2.61,4730.5,sh000905
2010-12-29,4730.63,4812.53,4813.24,4723.29,21476837.0,29581713408.0,1.9,4812.53,sh000905
2010-12-30,4810.44,4828.49,4846.65,4777.84,23532241.0,33164304384.0,1.43,4828.49,sh000905
2010-12-31,4833.89,4936.72,4936.72,4833.89,27654614.0,41140457472.0,2.13,4936.72,sh000905
2011-01-04,4964.21,5011.5,5012.06,4938.94,36995644.0,54148800512.0,1.48,5011.5,sh000905
2011-01-05,4989.1,5028.77,5038.87,4964.87,34752218.0,52016619520.0,1.48,5028.77,sh000905
2011-01-06,5026.33,5001.28,5047.26,4992.17,31238743.0,45887127552.0,1.1,5001.28,sh000905
2011-01-07,4990.7,4975.14,5028.27,4945.78,34996233.0,47227224064.0,1.65,4975.14,sh000905
2011-01-10,4966.56,4830.56,4970.42,4816.58,31137862.0,43833176064.0,3.09,4830.56,sh000905
2011-01-11,4811.16,4804.82,4815.5,4747.49,27506089.0,36680617984.0,1.41,4804.82,sh000905
2011-01-12,4813.48,4833.58,4846.95,4764.47,26914398.0,33842368512.0,1.72,4833.58,sh000905
2011-01-13,4851.68,4826.76,4859.53,4810.9,25443773.0,32453203968.0,1.01,4826.76,sh000905
2011-01-14,4816.66,4723.43,4816.66,4719.15,27811774.0,36531769344.0,2.02,4723.43,sh000905
2011-01-17,4690.88,4519.91,4691.57,4507.57,30677510.0,38540849152.0,3.9,4519.91,sh000905
2011-01-18,4502.06,4536.96,4550.29,4483.5,19442866.0,24231409664.0,1.48,4536.96,sh000905
2011-01-19,4538.99,4646.09,4646.09,4530.61,24360938.0,31999373312.0,2.55,4646.09,sh000905
2011-01-20,4637.77,4477.36,4637.77,4476.56,28652463.0,36214796288.0,3.47,4477.36,sh000905
2011-01-21,4459.99,4506.32,4549.59,4445.23,27095042.0,33386899456.0,2.33,4506.32,sh000905
2011-01-24,4506.61,4398.5,4521.13,4397.02,25220682.0,32074479616.0,2.75,4398.5,sh000905
